date,sales_total,sell_price,snap_CA,sales_lag_1,sales_lag_2,month,week_of_year,sales_moving_avg,price_promo_interaction,cumulative_sales,day_of_week,price_volatility,quarter
2014-01-13,2701,3.2935490605427975,0,3852.0,4024.0,1,3,3381.5,0.0,742225,0,0.001621433542096226,1
2014-01-14,2226,3.2935490605427975,0,2701.0,3852.0,1,3,3200.75,0.0,744451,1,0.0,1
2014-01-15,2242,3.2935490605427975,0,2226.0,2701.0,1,3,2755.25,0.0,746693,2,0.0,1
2014-01-16,2308,3.2935490605427975,0,2242.0,2226.0,1,3,2369.25,0.0,749001,3,0.0,1
2014-01-17,2980,3.2935490605427975,0,2308.0,2242.0,1,3,2439.0,0.0,751981,4,0.0,1
2014-01-18,3867,3.2912526096033403,0,2980.0,2308.0,1,3,2849.25,0.0,755848,5,0.001148225469721948,1
2014-01-19,3596,3.2912526096033403,0,3867.0,2980.0,1,3,3187.75,0.0,759444,6,0.0013258565680687722,1
2014-01-20,2787,3.2912526096033403,0,3596.0,3867.0,1,4,3307.5,0.0,762231,0,0.0011482254697176182,1
2014-01-21,2005,3.2912526096033403,0,2787.0,3596.0,1,4,3063.75,0.0,764236,1,0.0,1
2014-01-22,2105,3.2912526096033403,0,2005.0,2787.0,1,4,2623.25,0.0,766341,2,0.0,1
2014-01-23,2033,3.2912526096033403,0,2105.0,2005.0,1,4,2232.5,0.0,768374,3,0.0,1
2014-01-24,2786,3.2912526096033403,0,2033.0,2105.0,1,4,2232.25,0.0,771160,4,0.0,1
2014-01-25,3345,3.287703549060543,0,2786.0,2033.0,1,4,2567.25,0.0,774505,5,0.0017745302713876553,1
2014-01-26,3848,3.287703549060543,0,3345.0,2786.0,1,4,3003.0,0.0,778353,6,0.0020490510597426124,1
2014-01-27,2382,3.287703549060543,0,3848.0,3345.0,1,5,3090.25,0.0,780735,0,0.001774530271382585,1
2014-01-28,2009,3.287703549060543,0,2382.0,3848.0,1,5,2896.0,0.0,782744,1,0.0,1
2014-01-29,1871,3.287703549060543,0,2009.0,2382.0,1,5,2527.5,0.0,784615,2,0.0,1
2014-01-30,1866,3.287703549060543,0,1871.0,2009.0,1,5,2032.0,0.0,786481,3,0.0,1
2014-01-31,2963,3.287703549060543,0,1866.0,1871.0,1,5,2177.25,0.0,789444,4,0.0,1
2014-02-01,4542,3.2875852470424496,1,2963.0,1866.0,2,5,2810.5,3.2875852470424496,793986,5,5.915100848654858e-05,1
2014-02-02,3817,3.2875852470424496,1,4542.0,2963.0,2,5,3297.0,3.2875852470424496,797803,6,6.830170150480974e-05,1
2014-02-03,2856,3.2875852470424496,1,3817.0,4542.0,2,6,3544.5,3.2875852470424496,800659,0,5.9151008482107686e-05,1
2014-02-04,2408,3.2875852470424496,1,2856.0,3817.0,2,6,3405.75,3.2875852470424496,803067,1,0.0,1
2014-02-05,2413,3.2875852470424496,1,2408.0,2856.0,2,6,2873.5,3.2875852470424496,805480,2,0.0,1
2014-02-06,2591,3.2875852470424496,1,2413.0,2408.0,2,6,2567.0,3.2875852470424496,808071,3,0.0,1
2014-02-07,2988,3.2875852470424496,1,2591.0,2413.0,2,6,2600.0,3.2875852470424496,811059,4,0.0,1
2014-02-08,4083,3.286687543493389,1,2988.0,2591.0,2,6,3018.75,3.286687543493389,815142,5,0.0004488517744531207,1
2014-02-09,4166,3.286687543493389,1,4083.0,2988.0,2,6,3457.0,3.286687543493389,819308,6,0.0005182893856336283,1
2014-02-10,3005,3.286687543493389,1,4166.0,4083.0,2,7,3560.5,3.286687543493389,822313,0,0.0004488517744481617,1
2014-02-11,2497,3.286687543493389,0,3005.0,4166.0,2,7,3437.75,0.0,824810,1,0.0,1
2014-02-12,2406,3.286687543493389,0,2497.0,3005.0,2,7,3018.5,0.0,827216,2,0.0,1
2014-02-13,2798,3.286687543493389,0,2406.0,2497.0,2,7,2676.5,0.0,830014,3,0.0,1
2014-02-14,2604,3.286687543493389,0,2798.0,2406.0,2,7,2576.25,0.0,832618,4,0.0,1
2014-02-15,3313,3.2870842032011134,0,2604.0,2798.0,2,7,2780.25,0.0,835931,5,0.00019832985367301988,1
2014-02-16,3376,3.2870842032011134,0,3313.0,2604.0,2,7,3022.75,0.0,839307,6,0.00022901158886964648,1
2014-02-17,2749,3.2870842032011134,0,3376.0,3313.0,2,8,3010.5,0.0,842056,0,0.00019832985367783084,1
2014-02-18,2072,3.2870842032011134,0,2749.0,3376.0,2,8,2877.5,0.0,844128,1,0.0,1
2014-02-19,2037,3.2870842032011134,0,2072.0,2749.0,2,8,2558.5,0.0,846165,2,0.0,1
2014-02-20,2064,3.2870842032011134,0,2037.0,2072.0,2,8,2230.5,0.0,848229,3,0.0,1
2014-02-21,2615,3.2870842032011134,0,2064.0,2037.0,2,8,2197.0,0.0,850844,4,0.0,1
2014-02-22,3334,3.2922059846903267,0,2615.0,2064.0,2,8,2512.5,0.0,854178,5,0.0025608907445945324,1
2014-02-23,3515,3.2922059846903267,0,3334.0,2615.0,2,8,2882.0,0.0,857693,6,0.0029570619215189206,1
2014-02-24,2513,3.2922059846903267,0,3515.0,3334.0,2,9,2994.25,0.0,860206,0,0.0025608907445983445,1
2014-02-25,2020,3.2922059846903267,0,2513.0,3515.0,2,9,2845.5,0.0,862226,1,0.0,1
2014-02-26,1892,3.2922059846903267,0,2020.0,2513.0,2,9,2485.0,0.0,864118,2,0.0,1
2014-02-27,2104,3.2922059846903267,0,1892.0,2020.0,2,9,2132.25,0.0,866222,3,0.0,1
2014-02-28,2388,3.2922059846903267,0,2104.0,1892.0,2,9,2101.0,0.0,868610,4,0.0,1
2014-03-01,3831,3.291259568545581,1,2388.0,2104.0,3,9,2553.75,3.291259568545581,872441,5,0.0004732080723359584,1
2014-03-02,3892,3.291259568545581,1,3831.0,2388.0,3,9,3053.75,3.291259568545581,876333,6,0.0005464136159007919,1
2014-03-03,2592,3.291259568545581,1,3892.0,3831.0,3,10,3175.75,3.291259568545581,878925,0,0.0004732080723321466,1
2014-03-04,2300,3.291259568545581,1,2592.0,3892.0,3,10,3153.75,3.291259568545581,881225,1,0.0,1
2014-03-05,2107,3.291259568545581,1,2300.0,2592.0,3,10,2722.75,3.291259568545581,883332,2,0.0,1
2014-03-06,2176,3.291259568545581,1,2107.0,2300.0,3,10,2293.75,3.291259568545581,885508,3,0.0,1
2014-03-07,2910,3.291259568545581,1,2176.0,2107.0,3,10,2373.25,3.291259568545581,888418,4,0.0,1
2014-03-08,3497,3.2910160055671542,1,2910.0,2176.0,3,10,2672.5,3.2910160055671542,891915,5,0.0001217814890455585,1
2014-03-09,4174,3.2910160055671542,1,3497.0,2910.0,3,10,3189.25,3.2910160055671542,896089,6,0.00014062115101238728,1
2014-03-10,3204,3.2910160055671542,1,4174.0,3497.0,3,11,3446.25,3.2910160055671542,899293,0,0.00012178148904200579,1
2014-03-11,2398,3.2910160055671542,0,3204.0,4174.0,3,11,3318.25,0.0,901691,1,0.0,1
2014-03-12,2433,3.2910160055671542,0,2398.0,3204.0,3,11,3052.25,0.0,904124,2,0.0,1
2014-03-13,2392,3.2910160055671542,0,2433.0,2398.0,3,11,2606.75,0.0,906516,3,0.0,1
2014-03-14,2732,3.2910160055671542,0,2392.0,2433.0,3,11,2488.75,0.0,909248,4,0.0,1
2014-03-15,3869,3.29312456506611,0,2732.0,2392.0,3,11,2856.5,0.0,913117,5,0.0010542797494594903,1
2014-03-16,3882,3.29312456506611,0,3869.0,2732.0,3,11,3218.75,0.0,916999,6,0.0012173773943099343,1
2014-03-17,2452,3.29312456506611,0,3882.0,3869.0,3,12,3233.75,0.0,919451,0,0.001054279749462784,1
2014-03-18,2183,3.29312456506611,0,2452.0,3882.0,3,12,3096.5,0.0,921634,1,0.0,1
2014-03-19,2247,3.29312456506611,0,2183.0,2452.0,3,12,2691.0,0.0,923881,2,0.0,1
2014-03-20,2387,3.29312456506611,0,2247.0,2183.0,3,12,2317.25,0.0,926268,3,0.0,1
2014-03-21,2795,3.29312456506611,0,2387.0,2247.0,3,12,2403.0,0.0,929063,4,0.0,1
2014-03-22,3453,3.2940709812108557,0,2795.0,2387.0,3,12,2720.5,0.0,932516,5,0.00047320807234473505,1
2014-03-23,4029,3.2940709812108557,0,3453.0,2795.0,3,12,3166.0,0.0,936545,6,0.0005464136159114694,1
2014-03-24,2851,3.2940709812108557,0,4029.0,3453.0,3,13,3282.0,0.0,939396,0,0.0004732080723480287,1
2014-03-25,2377,3.2940709812108557,0,2851.0,4029.0,3,13,3177.5,0.0,941773,1,0.0,1
2014-03-26,2088,3.2940709812108557,0,2377.0,2851.0,3,13,2836.25,0.0,943861,2,0.0,1
2014-03-27,2267,3.2940709812108557,0,2088.0,2377.0,3,13,2395.75,0.0,946128,3,0.0,1
2014-03-28,2813,3.2940709812108557,0,2267.0,2088.0,3,13,2386.25,0.0,948941,4,0.0,1
2014-03-29,3381,3.2951844119693807,0,2813.0,2267.0,3,13,2637.25,0.0,952322,5,0.0005567153792443248,1
2014-03-30,4085,3.2951844119693807,0,3381.0,2813.0,3,13,3136.5,0.0,956407,6,0.0006428395481441295,1
2014-03-31,2483,3.2951844119693807,0,4085.0,3381.0,3,14,3190.5,0.0,958890,0,0.0005567153792477172,1
2014-04-01,2636,3.2951844119693807,1,2483.0,4085.0,4,14,3146.25,3.2951844119693807,961526,1,0.0,2
2014-04-02,2826,3.2951844119693807,1,2636.0,2483.0,4,14,3007.5,3.2951844119693807,964352,2,0.0,2
2014-04-03,2859,3.2951844119693807,1,2826.0,2636.0,4,14,2701.0,3.2951844119693807,967211,3,0.0,2
2014-04-04,3085,3.2951844119693807,1,2859.0,2826.0,4,14,2851.5,3.2951844119693807,970296,4,0.0,2
2014-04-05,3958,3.293312456506611,1,3085.0,2859.0,4,14,3182.0,3.293312456506611,974254,5,0.0009359777313755128,2
2014-04-06,4639,3.293312456506611,1,3958.0,3085.0,4,14,3635.25,3.293312456506611,978893,6,0.0010807739903317154,2
2014-04-07,3304,3.293312456506611,1,4639.0,3958.0,4,15,3746.5,3.293312456506611,982197,0,0.0009359777313725893,2
2014-04-08,3020,3.293312456506611,1,3304.0,4639.0,4,15,3730.25,3.293312456506611,985217,1,0.0,2
2014-04-09,2843,3.293312456506611,1,3020.0,3304.0,4,15,3451.5,3.293312456506611,988060,2,0.0,2
2014-04-10,2875,3.293312456506611,1,2843.0,3020.0,4,15,3010.5,3.293312456506611,990935,3,0.0,2
2014-04-11,2996,3.293312456506611,0,2875.0,2843.0,4,15,2933.5,0.0,993931,4,0.0,2
2014-04-12,3664,3.2915448851774527,0,2996.0,2875.0,4,15,3094.5,0.0,997595,5,0.0008837856645629315,2
2014-04-13,3978,3.2915448851774527,0,3664.0,2996.0,4,15,3378.25,0.0,1001573,6,0.0010205077826858755,2
2014-04-14,2828,3.2915448851774527,0,3978.0,3664.0,4,16,3366.5,0.0,1004401,0,0.0008837856645593788,2
2014-04-15,2525,3.2915448851774527,0,2828.0,3978.0,4,16,3248.75,0.0,1006926,1,0.0,2
2014-04-16,2996,3.2915448851774527,0,2525.0,2828.0,4,16,3081.75,0.0,1009922,2,0.0,2
2014-04-17,2857,3.2915448851774527,0,2996.0,2525.0,4,16,2801.5,0.0,1012779,3,0.0,2
2014-04-18,3738,3.2915448851774527,0,2857.0,2996.0,4,16,3029.0,0.0,1016517,4,0.0,2
2014-04-19,4762,3.292644398051496,0,3738.0,2857.0,4,16,3588.25,0.0,1021279,5,0.0005497564369886755,2
2014-04-20,3532,3.292644398051496,0,4762.0,3738.0,4,16,3722.25,0.0,1024811,6,0.0006348040537794638,2
2014-04-21,2657,3.292644398051496,0,3532.0,4762.0,4,17,3672.25,0.0,1027468,0,0.0005497564369924873,2
2014-04-22,2630,3.292644398051496,0,2657.0,3532.0,4,17,3395.25,0.0,1030098,1,0.0,2
2014-04-23,2159,3.292644398051496,0,2630.0,2657.0,4,17,2744.5,0.0,1032257,2,0.0,2
2014-04-24,2356,3.292644398051496,0,2159.0,2630.0,4,17,2450.5,0.0,1034613,3,0.0,2
2014-04-25,3042,3.292644398051496,0,2356.0,2159.0,4,17,2546.75,0.0,1037655,4,0.0,2
2014-04-26,3741,3.293451635351427,0,3042.0,2356.0,4,17,2824.5,0.0,1041396,5,0.00040361864993026397,2
2014-04-27,3941,3.293451635351427,0,3741.0,3042.0,4,17,3270.0,0.0,1045337,6,0.0004660586723861839,2
2014-04-28,2754,3.293451635351427,0,3941.0,3741.0,4,18,3369.5,0.0,1048091,0,0.0004036186499340757,2
2014-04-29,2223,3.293451635351427,0,2754.0,3941.0,4,18,3164.75,0.0,1050314,1,0.0,2
2014-04-30,2414,3.293451635351427,0,2223.0,2754.0,4,18,2833.0,0.0,1052728,2,0.0,2
2014-05-01,2950,3.293451635351427,1,2414.0,2223.0,5,18,2585.25,3.293451635351427,1055678,3,0.0,2
2014-05-02,3379,3.293451635351427,1,2950.0,2414.0,5,18,2741.5,3.293451635351427,1059057,4,0.0,2
2014-05-03,4157,3.2937091162143357,1,3379.0,2950.0,5,18,3225.0,3.2937091162143357,1063214,5,0.00012874043136353567,2
2014-05-04,4613,3.2937091162143357,1,4157.0,3379.0,5,18,3774.75,3.2937091162143357,1067827,6,0.0001486566454344704,2
2014-05-05,3100,3.2937091162143357,1,4613.0,4157.0,5,19,3812.25,3.2937091162143357,1070927,0,0.00012874043136734743,2
2014-05-06,2612,3.2937091162143357,1,3100.0,4613.0,5,19,3620.5,3.2937091162143357,1073539,1,0.0,2
2014-05-07,2662,3.2937091162143357,1,2612.0,3100.0,5,19,3246.75,3.2937091162143357,1076201,2,0.0,2
2014-05-08,2542,3.2937091162143357,1,2662.0,2612.0,5,19,2729.0,3.2937091162143357,1078743,3,0.0,2
2014-05-09,3128,3.2937091162143357,1,2542.0,2662.0,5,19,2736.0,3.2937091162143357,1081871,4,0.0,2
2014-05-10,3699,3.29874739039666,1,3128.0,2542.0,5,19,3007.75,3.29874739039666,1085570,5,0.00251913709115987,2
2014-05-11,2971,3.29874739039666,0,3699.0,3128.0,5,19,3085.0,0.0,1088541,6,0.0029088489554160105,2
2014-05-12,3144,3.29874739039666,0,2971.0,3699.0,5,20,3235.5,0.0,1091685,0,0.0025191370911643108,2
2014-05-13,2958,3.29874739039666,0,3144.0,2971.0,5,20,3193.0,0.0,1094643,1,0.0,2
2014-05-14,2626,3.29874739039666,0,2958.0,3144.0,5,20,2924.75,0.0,1097269,2,0.0,2
2014-05-15,2443,3.29874739039666,0,2626.0,2958.0,5,20,2792.75,0.0,1099712,3,0.0,2
2014-05-16,3076,3.29874739039666,0,2443.0,2626.0,5,20,2775.75,0.0,1102788,4,0.0,2
2014-05-17,3403,3.2983159359777314,0,3076.0,2443.0,5,20,2887.0,0.0,1106191,5,0.0002157272095140167,2
2014-05-18,4049,3.2983159359777314,0,3403.0,3076.0,5,20,3242.75,0.0,1110240,6,0.00024910032495285313,2
2014-05-19,2827,3.2983159359777314,0,4049.0,3403.0,5,21,3338.75,0.0,1113067,0,0.00021572720951020495,2
2014-05-20,2256,3.2983159359777314,0,2827.0,4049.0,5,21,3133.75,0.0,1115323,1,0.0,2
2014-05-21,2211,3.2983159359777314,0,2256.0,2827.0,5,21,2835.75,0.0,1117534,2,0.0,2
2014-05-22,2400,3.2983159359777314,0,2211.0,2256.0,5,21,2423.5,0.0,1119934,3,0.0,2
2014-05-23,2630,3.2983159359777314,0,2400.0,2211.0,5,21,2374.25,0.0,1122564,4,0.0,2
2014-05-24,3158,3.2956924147529576,0,2630.0,2400.0,5,21,2599.75,0.0,1125722,5,0.0013117606123924294,2
2014-05-25,3226,3.2956924147529576,0,3158.0,2630.0,5,21,2853.5,0.0,1128948,6,0.001514690685351222,2
2014-05-26,3141,3.2956924147529576,0,3226.0,3158.0,5,22,3038.75,0.0,1132089,0,0.0013117606123891359,2
2014-05-27,2402,3.2956924147529576,0,3141.0,3226.0,5,22,2981.75,0.0,1134491,1,0.0,2
2014-05-28,2089,3.2956924147529576,0,2402.0,3141.0,5,22,2714.5,0.0,1136580,2,0.0,2
2014-05-29,2230,3.2956924147529576,0,2089.0,2402.0,5,22,2465.5,0.0,1138810,3,0.0,2
2014-05-30,2659,3.2956924147529576,0,2230.0,2089.0,5,22,2345.0,0.0,1141469,4,0.0,2
2014-05-31,3407,3.3005984690327073,0,2659.0,2230.0,5,22,2596.25,0.0,1144876,5,0.0024530271398767785,2
2014-06-01,4216,3.3005984690327073,1,3407.0,2659.0,6,22,3128.0,3.3005984690327073,1149092,6,0.0028325117590754043,2
2014-06-02,3002,3.3005984690327073,1,4216.0,3407.0,6,23,3321.0,3.3005984690327073,1152094,0,0.0024530271398798625,2
2014-06-03,2637,3.3005984690327073,1,3002.0,4216.0,6,23,3315.5,3.3005984690327073,1154731,1,0.0,2
2014-06-04,2605,3.3005984690327073,1,2637.0,3002.0,6,23,3115.0,3.3005984690327073,1157336,2,0.0,2
2014-06-05,2597,3.3005984690327073,1,2605.0,2637.0,6,23,2710.25,3.3005984690327073,1159933,3,0.0,2
2014-06-06,2956,3.3005984690327073,1,2597.0,2605.0,6,23,2698.75,3.3005984690327073,1162889,4,0.0,2
2014-06-07,3882,3.3004384133611695,1,2956.0,2597.0,6,23,3010.0,3.3004384133611695,1166771,5,8.002783597037632e-05,2
2014-06-08,4339,3.3004384133611695,1,3882.0,2956.0,6,23,3443.5,3.3004384133611695,1171110,6,9.240818522083928e-05,2
2014-06-09,3415,3.3004384133611695,1,4339.0,3882.0,6,24,3648.0,3.3004384133611695,1174525,0,8.002783596734171e-05,2
2014-06-10,2821,3.3004384133611695,1,3415.0,4339.0,6,24,3614.25,3.3004384133611695,1177346,1,0.0,2
2014-06-11,2765,3.3004384133611695,0,2821.0,3415.0,6,24,3335.0,0.0,1180111,2,0.0,2
2014-06-12,2639,3.3004384133611695,0,2765.0,2821.0,6,24,2910.0,0.0,1182750,3,0.0,2
2014-06-13,3250,3.3004384133611695,0,2639.0,2765.0,6,24,2868.75,0.0,1186000,4,0.0,2
2014-06-14,3956,3.301405706332637,0,3250.0,2639.0,6,24,3152.5,0.0,1189956,5,0.00048364648576802537,2
2014-06-15,3439,3.301405706332637,0,3956.0,3250.0,6,24,3321.0,0.0,1193395,6,0.0005584668574930406,2
2014-06-16,2860,3.301405706332637,0,3439.0,3956.0,6,25,3376.25,0.0,1196255,0,0.0004836464857711093,2
2014-06-17,2398,3.301405706332637,0,2860.0,3439.0,6,25,3163.25,0.0,1198653,1,0.0,2
2014-06-18,2733,3.301405706332637,0,2398.0,2860.0,6,25,2857.5,0.0,1201386,2,0.0,2
2014-06-19,2535,3.301405706332637,0,2733.0,2398.0,6,25,2631.5,0.0,1203921,3,0.0,2
2014-06-20,3397,3.301405706332637,0,2535.0,2733.0,6,25,2765.75,0.0,1207318,4,0.0,2
2014-06-21,3509,3.3036812804453723,0,3397.0,2535.0,6,25,3043.5,0.0,1210827,5,0.0011377870563856118,2
2014-06-22,3729,3.3036812804453723,0,3509.0,3397.0,6,25,3292.5,0.0,1214556,6,0.001313803326565486,2
2014-06-23,2809,3.3036812804453723,0,3729.0,3509.0,6,26,3361.0,0.0,1217365,0,0.0011377870563885355,2
2014-06-24,2495,3.3036812804453723,0,2809.0,3729.0,6,26,3135.5,0.0,1219860,1,0.0,2
2014-06-25,2410,3.3036812804453723,0,2495.0,2809.0,6,26,2860.75,0.0,1222270,2,0.0,2
2014-06-26,2302,3.3036812804453723,0,2410.0,2495.0,6,26,2504.0,0.0,1224572,3,0.0,2
2014-06-27,2783,3.3036812804453723,0,2302.0,2410.0,6,26,2497.5,0.0,1227355,4,0.0,2
2014-06-28,3445,3.3126096033402925,0,2783.0,2302.0,6,26,2735.0,0.0,1230800,5,0.0044641614474673,2
2014-06-29,3751,3.3126096033402925,0,3445.0,2783.0,6,26,3070.25,0.0,1234551,6,0.005154769626801505,2
2014-06-30,2831,3.3126096033402925,0,3751.0,3445.0,6,27,3202.5,0.0,1237382,0,0.004464161447469964,2
2014-07-01,2942,3.3126096033402925,1,2831.0,3751.0,7,27,3242.25,3.3126096033402925,1240324,1,0.0,3
2014-07-02,2999,3.3126096033402925,1,2942.0,2831.0,7,27,3130.75,3.3126096033402925,1243323,2,0.0,3
2014-07-03,3948,3.3126096033402925,1,2999.0,2942.0,7,27,3180.0,3.3126096033402925,1247271,3,0.0,3
2014-07-04,3404,3.3126096033402925,1,3948.0,2999.0,7,27,3323.25,3.3126096033402925,1250675,4,0.0,3
2014-07-05,3559,3.318190675017397,1,3404.0,3948.0,7,27,3477.5,3.318190675017397,1254234,5,0.00279053583857128,3
2014-07-06,4140,3.318190675017397,1,3559.0,3404.0,7,27,3762.75,3.318190675017397,1258374,6,0.003222233235160422,3
2014-07-07,3391,3.318190675017397,1,4140.0,3559.0,7,28,3623.5,3.318190675017397,1261765,0,0.0027905358385736856,3
2014-07-08,3147,3.318190675017397,1,3391.0,4140.0,7,28,3559.25,3.318190675017397,1264912,1,0.0,3
2014-07-09,2857,3.318190675017397,1,3147.0,3391.0,7,28,3383.75,3.318190675017397,1267769,2,0.0,3
2014-07-10,3041,3.318190675017397,1,2857.0,3147.0,7,28,3109.0,3.318190675017397,1270810,3,0.0,3
2014-07-11,3276,3.318190675017397,0,3041.0,2857.0,7,28,3080.25,0.0,1274086,4,0.0,3
2014-07-12,3853,3.31785664578984,0,3276.0,3041.0,7,28,3256.75,0.0,1277939,5,0.00016701461415441853,3
2014-07-13,3913,3.31785664578984,0,3853.0,3276.0,7,28,3520.75,0.0,1281852,6,0.00019285186477191913,3
2014-07-14,2857,3.31785664578984,0,3913.0,3853.0,7,29,3474.75,0.0,1284709,0,0.0001670146141524818,3
2014-07-15,2738,3.31785664578984,0,2857.0,3913.0,7,29,3340.25,0.0,1287447,1,0.0,3
2014-07-16,2625,3.31785664578984,0,2738.0,2857.0,7,29,3033.25,0.0,1290072,2,0.0,3
2014-07-17,2673,3.31785664578984,0,2625.0,2738.0,7,29,2723.25,0.0,1292745,3,0.0,3
2014-07-18,3165,3.31785664578984,0,2673.0,2625.0,7,29,2800.25,0.0,1295910,4,0.0,3
2014-07-19,3626,3.3178705636743215,0,3165.0,2673.0,7,29,3022.25,0.0,1299536,5,6.958951193040921e-06,3
2014-07-20,4196,3.3178705636743215,0,3626.0,3165.0,7,29,3415.0,0.0,1303732,6,8.035502105657906e-06,3
2014-07-21,2677,3.3178705636743215,0,4196.0,3626.0,7,30,3416.0,0.0,1306409,0,6.958951194817276e-06,3
2014-07-22,2484,3.3178705636743215,0,2677.0,4196.0,7,30,3245.75,0.0,1308893,1,0.0,3
2014-07-23,2692,3.3178705636743215,0,2484.0,2677.0,7,30,3012.25,0.0,1311585,2,0.0,3
2014-07-24,2751,3.3178705636743215,0,2692.0,2484.0,7,30,2651.0,0.0,1314336,3,0.0,3
2014-07-25,3042,3.3178705636743215,0,2751.0,2692.0,7,30,2742.25,0.0,1317378,4,0.0,3
2014-07-26,3234,3.316311760612387,0,3042.0,2751.0,7,30,2929.75,0.0,1320612,5,0.0007794015310465524,3
2014-07-27,3776,3.316311760612387,0,3234.0,3042.0,7,30,3200.75,0.0,1324388,6,0.0008999753674896871,3
2014-07-28,3047,3.316311760612387,0,3776.0,3234.0,7,31,3274.75,0.0,1327435,0,0.0007794015310454052,3
2014-07-29,2579,3.316311760612387,0,3047.0,3776.0,7,31,3159.0,0.0,1330014,1,0.0,3
2014-07-30,2798,3.316311760612387,0,2579.0,3047.0,7,31,3050.0,0.0,1332812,2,0.0,3
2014-07-31,2703,3.316311760612387,0,2798.0,2579.0,7,31,2781.75,0.0,1335515,3,0.0,3
2014-08-01,3579,3.316311760612387,1,2703.0,2798.0,8,31,2914.75,3.316311760612387,1339094,4,0.0,3
2014-08-02,4136,3.315233124565066,1,3579.0,2703.0,8,31,3304.0,3.315233124565066,1343230,5,0.0005393180237720254,3
2014-08-03,4403,3.315233124565066,1,4136.0,3579.0,8,31,3705.25,3.315233124565066,1347633,6,0.0006227508123745407,3
2014-08-04,3533,3.315233124565066,1,4403.0,4136.0,8,32,3912.75,3.315233124565066,1351166,0,0.0005393180237708782,3
2014-08-05,3135,3.315233124565066,1,3533.0,4403.0,8,32,3801.75,3.315233124565066,1354301,1,0.0,3
2014-08-06,2879,3.315233124565066,1,3135.0,3533.0,8,32,3487.5,3.315233124565066,1357180,2,0.0,3
2014-08-07,2823,3.315233124565066,1,2879.0,3135.0,8,32,3092.5,3.315233124565066,1360003,3,0.0,3
2014-08-08,3316,3.315233124565066,1,2823.0,2879.0,8,32,3038.25,3.315233124565066,1363319,4,0.0,3
2014-08-09,4064,3.317508698677801,1,3316.0,2823.0,8,32,3270.5,3.317508698677801,1367383,5,0.0011377870564201894,3
2014-08-10,4454,3.317508698677801,1,4064.0,3316.0,8,32,3664.25,3.317508698677801,1371837,6,0.0013138033265946618,3
2014-08-11,2936,3.317508698677801,0,4454.0,4064.0,8,33,3692.5,0.0,1374773,0,0.0011377870564213365,3
2014-08-12,2675,3.317508698677801,0,2936.0,4454.0,8,33,3532.25,0.0,1377448,1,0.0,3
2014-08-13,2800,3.317508698677801,0,2675.0,2936.0,8,33,3216.25,0.0,1380248,2,0.0,3
2014-08-14,2776,3.317508698677801,0,2800.0,2675.0,8,33,2796.75,0.0,1383024,3,0.0,3
2014-08-15,2987,3.317508698677801,0,2776.0,2800.0,8,33,2809.5,0.0,1386011,4,0.0,3
2014-08-16,4024,3.3169311064718165,0,2987.0,2776.0,8,33,3146.75,0.0,1390035,5,0.0002887961032058305,3
2014-08-17,4449,3.3169311064718165,0,4024.0,2987.0,8,33,3559.0,0.0,1394484,6,0.00033347301579126655,3
2014-08-18,3251,3.3169311064718165,0,4449.0,4024.0,8,34,3677.75,0.0,1397735,0,0.0002887961032042145,3
2014-08-19,2530,3.3169311064718165,0,3251.0,4449.0,8,34,3563.5,0.0,1400265,1,0.0,3
2014-08-20,2493,3.3169311064718165,0,2530.0,3251.0,8,34,3180.75,0.0,1402758,2,0.0,3
2014-08-21,2492,3.3169311064718165,0,2493.0,2530.0,8,34,2691.5,0.0,1405250,3,0.0,3
2014-08-22,2949,3.3169311064718165,0,2492.0,2493.0,8,34,2616.0,0.0,1408199,4,0.0,3
2014-08-23,3901,3.319596381350035,0,2949.0,2492.0,8,34,2958.75,0.0,1412100,5,0.0013326374391555724,3
2014-08-24,4733,3.319596381350035,0,3901.0,2949.0,8,34,3518.75,0.0,1416833,6,0.0015387971684444341,3
2014-08-25,2637,3.319596381350035,0,4733.0,3901.0,8,35,3555.0,0.0,1419470,0,0.0013326374391568307,3
2014-08-26,2494,3.319596381350035,0,2637.0,4733.0,8,35,3441.25,0.0,1421964,1,0.0,3
2014-08-27,2133,3.319596381350035,0,2494.0,2637.0,8,35,2999.25,0.0,1424097,2,0.0,3
2014-08-28,2437,3.319596381350035,0,2133.0,2494.0,8,35,2425.25,0.0,1426534,3,0.0,3
2014-08-29,3154,3.319596381350035,0,2437.0,2133.0,8,35,2554.5,0.0,1429688,4,0.0,3
2014-08-30,3750,3.3200835073068893,0,3154.0,2437.0,8,35,2868.5,0.0,1433438,5,0.00024356297869215681,3
2014-08-31,3673,3.3200835073068893,0,3750.0,3154.0,8,35,3253.5,0.0,1437111,6,0.0002812423025491683,3
2014-09-01,3742,3.3200835073068893,1,3673.0,3750.0,9,36,3579.75,3.3200835073068893,1440853,0,0.00024356297869346442,3
2014-09-02,2669,3.3200835073068893,1,3742.0,3673.0,9,36,3458.5,3.3200835073068893,1443522,1,0.0,3
2014-09-03,2839,3.3200835073068893,1,2669.0,3742.0,9,36,3230.75,3.3200835073068893,1446361,2,0.0,3
2014-09-04,2542,3.3200835073068893,1,2839.0,2669.0,9,36,2948.0,3.3200835073068893,1448903,3,0.0,3
